CellName,Monkeys,GeneNumber,UMI_counts,Region,cell_type
AAp.2_Y.M.2_CE05_94,Y.M.2,3068,83714,AAp,AA_EC
AAp.2_Y.M.2_CE05_95,Y.M.2,2340,17336,AAp,AA_EC
AAp.2_Y.M.2_CE05_96,Y.M.2,2772,71351,AAp,AA_EC
CAn.1_Y.M.2_CE05_1,Y.M.2,4959,93492,CAn,CA_SMC
CAn.1_Y.M.2_CE05_2,Y.M.2,2207,25884,CAn,CA_SMC
CAn.1_Y.M.2_CE05_3,Y.M.2,3141,52848,CAn,CA_SMC
CAn.1_Y.M.2_CE05_4,Y.M.2,3121,90458,CAn,AF
CAn.1_Y.M.2_CE05_5,Y.M.2,1076,5332,CAn,CA_SMC
CAn.1_Y.M.2_CE05_6,Y.M.2,2639,38046,CAn,AF
CAn.1_Y.M.2_CE05_7,Y.M.2,1940,23388,CAn,CA_SMC
CAn.1_Y.M.2_CE05_8,Y.M.2,2017,11059,CAn,AF
CAn.1_Y.M.2_CE05_9,Y.M.2,3324,106327,CAn,CA_SMC
CAn.1_Y.M.2_CE05_10,Y.M.2,2003,25812,CAn,CA_SMC
CAn.1_Y.M.2_CE05_11,Y.M.2,2845,64554,CAn,CA_SMC
CAn.1_Y.M.2_CE05_12,Y.M.2,2938,33428,CAn,CA_SMC
CAn.1_Y.M.2_CE05_13,Y.M.2,2559,28123,CAn,CA_SMC
CAn.1_Y.M.2_CE05_14,Y.M.2,3414,80870,CAn,CA_SMC
CAn.1_Y.M.2_CE05_15,Y.M.2,3407,88699,CAn,AF
CAn.1_Y.M.2_CE05_16,Y.M.2,3445,89243,CAn,EPI
CAn.1_Y.M.2_CE05_17,Y.M.2,3290,24515,CAn,ILC
CAn.1_Y.M.2_CE05_18,Y.M.2,3544,57624,CAn,AF
CAn.1_Y.M.2_CE05_19,Y.M.2,1121,8852,CAn,CA_SMC
CAn.1_Y.M.2_CE05_20,Y.M.2,2321,18824,CAn,CA_SMC
CAn.1_Y.M.2_CE05_21,Y.M.2,2059,27986,CAn,CA_SMC
CAn.1_Y.M.2_CE05_22,Y.M.2,2258,29212,CAn,AF
CAn.1_Y.M.2_CE05_24,Y.M.2,2152,18723,CAn,CA_SMC
CAn.1_Y.M.2_CE05_25,Y.M.2,2335,35350,CAn,CA_SMC
CAn.1_Y.M.2_CE05_26,Y.M.2,3128,57892,CAn,CA_SMC
CAn.1_Y.M.2_CE05_27,Y.M.2,3513,52811,CAn,AF
CAn.1_Y.M.2_CE05_29,Y.M.2,3948,63826,CAn,AF
CAn.1_Y.M.2_CE05_30,Y.M.2,3106,71699,CAn,CA_SMC
CAn.1_Y.M.2_CE05_31,Y.M.2,2680,31311,CAn,CA_SMC
CAn.1_Y.M.2_CE05_32,Y.M.2,2934,27458,CAn,CA_SMC
CAn.1_Y.M.2_CE05_33,Y.M.2,1142,3405,CAn,CA_SMC
CAn.1_Y.M.2_CE05_34,Y.M.2,1608,5935,CAn,CA_SMC
CAn.1_Y.M.2_CE05_35,Y.M.2,3863,49201,CAn,CA_SMC
CAn.1_Y.M.2_CE05_36,Y.M.2,2781,43687,CAn,CA_SMC
CAn.1_Y.M.2_CE05_37,Y.M.2,4743,132521,CAn,CA_SMC
CAn.1_Y.M.2_CE05_38,Y.M.2,3558,99620,CAn,AA_SMC
CAn.1_Y.M.2_CE05_39,Y.M.2,2271,30547,CAn,CA_SMC
CAn.1_Y.M.2_CE05_40,Y.M.2,2304,28831,CAn,AA_SMC
CAn.1_Y.M.2_CE05_43,Y.M.2,3401,25055,CAn,CA_SMC
CAn.1_Y.M.2_CE05_44,Y.M.2,2692,43281,CAn,CA_SMC
CAn.1_Y.M.2_CE05_45,Y.M.2,3551,82765,CAn,CA_SMC
CAn.1_Y.M.2_CE05_46,Y.M.2,2435,18765,CAn,CA_SMC
CAn.1_Y.M.2_CE05_47,Y.M.2,3878,77534,CAn,CA_SMC
CAn.1_Y.M.2_CE05_48,Y.M.2,3320,84933,CAn,CA_SMC
CAn.1_Y.M.2_CE05_49,Y.M.2,2484,24741,CAn,AF
CAn.1_Y.M.2_CE05_50,Y.M.2,1260,4023,CAn,CA_SMC
CAn.1_Y.M.2_CE05_51,Y.M.2,2814,57939,CAn,CA_SMC
CAn.1_Y.M.2_CE05_52,Y.M.2,1413,5928,CAn,CA_SMC
CAn.1_Y.M.2_CE05_53,Y.M.2,2432,35560,CAn,AF
CAn.1_Y.M.2_CE05_54,Y.M.2,3306,32014,CAn,CA_SMC
CAn.1_Y.M.2_CE05_55,Y.M.2,2151,33270,CAn,CA_SMC
CAn.1_Y.M.2_CE05_56,Y.M.2,2859,21784,CAn,AA_SMC
CAn.1_Y.M.2_CE05_57,Y.M.2,3722,68173,CAn,CA_SMC
CAn.1_Y.M.2_CE05_58,Y.M.2,2748,42647,CAn,AF
CAn.1_Y.M.2_CE05_59,Y.M.2,2786,30317,CAn,CA_SMC
CAn.1_Y.M.2_CE05_61,Y.M.2,2854,33272,CAn,AF
CAn.1_Y.M.2_CE05_62,Y.M.2,3624,86710,CAn,AA_SMC
CAn.1_Y.M.2_CE05_63,Y.M.2,4005,108872,CAn,CA_SMC
CAn.1_Y.M.2_CE05_64,Y.M.2,1129,3972,CAn,CA_SMC
CAn.1_Y.M.2_CE05_65,Y.M.2,3661,47362,CAn,CA_SMC
CAn.1_Y.M.2_CE05_66,Y.M.2,4119,130120,CAn,CA_SMC
CAn.1_Y.M.2_CE05_67,Y.M.2,4214,110541,CAn,AF
CAn.1_Y.M.2_CE05_68,Y.M.2,1604,5514,CAn,CA_SMC
CAn.1_Y.M.2_CE05_70,Y.M.2,3603,54569,CAn,CA_SMC
CAn.1_Y.M.2_CE05_71,Y.M.2,3457,102813,CAn,AA_SMC
CAn.1_Y.M.2_CE05_72,Y.M.2,4535,169517,CAn,CA_SMC
CAn.1_Y.M.2_CE05_73,Y.M.2,1863,10510,CAn,CA_SMC
CAn.1_Y.M.2_CE05_74,Y.M.2,3807,108843,CAn,ILC
CAn.1_Y.M.2_CE05_75,Y.M.2,3064,45863,CAn,CA_SMC
CAn.1_Y.M.2_CE05_77,Y.M.2,2350,61890,CAn,CA_SMC
CAn.1_Y.M.2_CE05_78,Y.M.2,2435,35350,CAn,CA_SMC
CAn.1_Y.M.2_CE05_79,Y.M.2,3030,64606,CAn,AF
CAn.1_Y.M.2_CE05_80,Y.M.2,3199,89406,CAn,AF
CAn.1_Y.M.2_CE05_81,Y.M.2,3502,53377,CAn,CA_SMC
CAn.1_Y.M.2_CE05_82,Y.M.2,2898,39464,CAn,AA_SMC
CAn.1_Y.M.2_CE05_83,Y.M.2,3232,97252,CAn,CA_SMC
CAn.1_Y.M.2_CE05_84,Y.M.2,2428,47882,CAn,CA_SMC
CAn.1_Y.M.2_CE05_85,Y.M.2,2857,18788,CAn,EPI
CAn.1_Y.M.2_CE05_86,Y.M.2,3758,142383,CAn,CA_SMC
CAn.1_Y.M.2_CE05_87,Y.M.2,3286,56954,CAn,CA_SMC
CAn.1_Y.M.2_CE05_88,Y.M.2,3247,29063,CAn,AF
CAn.1_Y.M.2_CE05_89,Y.M.2,3169,128047,CAn,CA_SMC
CAn.1_Y.M.2_CE05_90,Y.M.2,3443,97601,CAn,CA_SMC
CAn.1_Y.M.2_CE05_91,Y.M.2,3870,86219,CAn,CA_SMC
CAn.1_Y.M.2_CE05_92,Y.M.2,1751,25103,CAn,CA_SMC
CAn.1_Y.M.2_CE05_93,Y.M.2,2834,38888,CAn,CA_SMC
CAn.1_Y.M.2_CE05_94,Y.M.2,2336,56161,CAn,CA_SMC
CAn.1_Y.M.2_CE05_96,Y.M.2,3846,141437,CAn,AF
CAp.1_Y.M.2_CE05_1,Y.M.2,2700,36607,CAp,CA_EC2
CAp.1_Y.M.2_CE05_2,Y.M.2,1923,22202,CAp,CA_EC1
CAp.1_Y.M.2_CE05_3,Y.M.2,2645,37131,CAp,CA_EC1
CAp.1_Y.M.2_CE05_4,Y.M.2,1231,7266,CAp,CA_EC1
CAp.1_Y.M.2_CE05_6,Y.M.2,1922,11468,CAp,CA_EC2
CAp.1_Y.M.2_CE05_7,Y.M.2,2034,19990,CAp,CA_EC1
CAp.1_Y.M.2_CE05_8,Y.M.2,1924,10789,CAp,CA_EC2
CAp.1_Y.M.2_CE05_9,Y.M.2,1902,23303,CAp,CA_EC2
CAp.1_Y.M.2_CE05_10,Y.M.2,2212,32407,CAp,CA_EC2
CAp.1_Y.M.2_CE05_11,Y.M.2,2322,31512,CAp,AA_EC
CAp.1_Y.M.2_CE05_12,Y.M.2,2394,22688,CAp,CA_EC1
CAp.1_Y.M.2_CE05_14,Y.M.2,1481,20164,CAp,CA_EC1
CAp.1_Y.M.2_CE05_15,Y.M.2,2232,37064,CAp,CA_EC1
CAp.1_Y.M.2_CE05_16,Y.M.2,2032,23684,CAp,CA_EC1
CAp.1_Y.M.2_CE05_17,Y.M.2,2414,27840,CAp,CA_EC1
CAp.1_Y.M.2_CE05_18,Y.M.2,2136,14543,CAp,CA_EC1
CAp.1_Y.M.2_CE05_20,Y.M.2,2805,18245,CAp,CA_EC1
CAp.1_Y.M.2_CE05_22,Y.M.2,3397,73520,CAp,CA_EC2
CAp.1_Y.M.2_CE05_24,Y.M.2,2158,16199,CAp,CA_EC1
CAp.1_Y.M.2_CE05_26,Y.M.2,2521,33934,CAp,CA_EC2
CAp.1_Y.M.2_CE05_27,Y.M.2,2379,31791,CAp,CA_EC1
CAp.1_Y.M.2_CE05_28,Y.M.2,2500,18816,CAp,CA_EC1
CAp.1_Y.M.2_CE05_29,Y.M.2,1148,4646,CAp,CA_EC1
CAp.1_Y.M.2_CE05_30,Y.M.2,3480,101024,CAp,AA_EC
CAp.1_Y.M.2_CE05_31,Y.M.2,2496,17449,CAp,CA_EC1
CAp.1_Y.M.2_CE05_32,Y.M.2,3623,36883,CAp,CA_EC2
CAp.1_Y.M.2_CE05_33,Y.M.2,2296,36591,CAp,CA_EC1
CAp.1_Y.M.2_CE05_35,Y.M.2,2998,22053,CAp,CA_EC1
CAp.1_Y.M.2_CE05_36,Y.M.2,2100,19110,CAp,CA_EC1
CAp.1_Y.M.2_CE05_37,Y.M.2,3013,55052,CAp,CA_EC1
CAp.1_Y.M.2_CE05_38,Y.M.2,2096,60745,CAp,CA_EC1
CAp.1_Y.M.2_CE05_40,Y.M.2,5904,144536,CAp,CA_EC2
CAp.1_Y.M.2_CE05_41,Y.M.2,1373,5337,CAp,CA_EC1
CAp.1_Y.M.2_CE05_42,Y.M.2,3529,61042,CAp,CA_EC2
CAp.1_Y.M.2_CE05_44,Y.M.2,3292,34563,CAp,CA_EC1
CAp.1_Y.M.2_CE05_45,Y.M.2,3494,64705,CAp,CA_EC2
CAp.1_Y.M.2_CE05_46,Y.M.2,2345,12801,CAp,CA_EC2
CAp.1_Y.M.2_CE05_47,Y.M.2,2990,47835,CAp,CA_EC2
CAp.1_Y.M.2_CE05_49,Y.M.2,2513,24478,CAp,CA_EC1
CAp.1_Y.M.2_CE05_50,Y.M.2,3458,46799,CAp,CA_EC1
CAp.1_Y.M.2_CE05_52,Y.M.2,1569,6498,CAp,CA_EC1
CAp.1_Y.M.2_CE05_53,Y.M.2,2316,21681,CAp,AA_EC
CAp.1_Y.M.2_CE05_54,Y.M.2,3063,47249,CAp,CA_EC1
CAp.1_Y.M.2_CE05_56,Y.M.2,1895,9167,CAp,CA_EC1
CAp.1_Y.M.2_CE05_57,Y.M.2,2841,34961,CAp,CA_EC1
CAp.1_Y.M.2_CE05_58,Y.M.2,2744,31555,CAp,CA_EC1
CAp.1_Y.M.2_CE05_59,Y.M.2,4416,51093,CAp,CA_EC1
CAp.1_Y.M.2_CE05_60,Y.M.2,2312,20254,CAp,CA_EC1
CAp.1_Y.M.2_CE05_61,Y.M.2,2612,28651,CAp,CA_EC1
CAp.1_Y.M.2_CE05_62,Y.M.2,2367,42623,CAp,CA_EC2
CAp.1_Y.M.2_CE05_63,Y.M.2,2738,42947,CAp,CA_EC1
CAp.1_Y.M.2_CE05_64,Y.M.2,2387,34470,CAp,CA_EC2
CAp.1_Y.M.2_CE05_65,Y.M.2,4209,44594,CAp,LY_EC
CAp.1_Y.M.2_CE05_66,Y.M.2,2066,43478,CAp,CA_EC1
CAp.1_Y.M.2_CE05_68,Y.M.2,2433,33821,CAp,CA_EC1
CAp.1_Y.M.2_CE05_70,Y.M.2,1644,15531,CAp,CA_EC1
CAp.1_Y.M.2_CE05_71,Y.M.2,2078,47743,CAp,CA_EC1
CAp.1_Y.M.2_CE05_72,Y.M.2,1379,6904,CAp,CA_EC1
CAp.1_Y.M.2_CE05_73,Y.M.2,2260,11615,CAp,CA_EC2
CAp.1_Y.M.2_CE05_74,Y.M.2,2080,57164,CAp,CA_EC1
CAp.1_Y.M.2_CE05_75,Y.M.2,2053,20004,CAp,CA_EC1
CAp.1_Y.M.2_CE05_76,Y.M.2,2643,14524,CAp,CA_EC2
CAp.1_Y.M.2_CE05_77,Y.M.2,3187,77254,CAp,CA_EC2
CAp.1_Y.M.2_CE05_78,Y.M.2,2497,23769,CAp,CA_EC1
CAp.1_Y.M.2_CE05_79,Y.M.2,2319,35640,CAp,CA_EC1
CAp.1_Y.M.2_CE05_80,Y.M.2,2068,48031,CAp,CA_EC1
CAp.1_Y.M.2_CE05_81,Y.M.2,2268,21973,CAp,CA_EC2
CAp.1_Y.M.2_CE05_82,Y.M.2,2253,24408,CAp,CA_EC1
CAp.1_Y.M.2_CE05_83,Y.M.2,2081,50394,CAp,CA_EC1
CAp.1_Y.M.2_CE05_84,Y.M.2,2174,37620,CAp,CA_EC1
CAp.1_Y.M.2_CE05_85,Y.M.2,1575,5676,CAp,CA_EC1
CAp.1_Y.M.2_CE05_87,Y.M.2,2124,18681,CAp,CA_EC1
CAp.1_Y.M.2_CE05_88,Y.M.2,2394,13291,CAp,AA_EC
CAp.1_Y.M.2_CE05_89,Y.M.2,2354,71007,CAp,CA_EC1
CAp.1_Y.M.2_CE05_90,Y.M.2,1780,28356,CAp,ILC
CAp.1_Y.M.2_CE05_91,Y.M.2,2410,60457,CAp,CA_EC2
CAp.1_Y.M.2_CE05_92,Y.M.2,2637,83661,CAp,CA_EC1
CAp.1_Y.M.2_CE05_93,Y.M.2,1804,19672,CAp,CA_EC1
CAp.1_Y.M.2_CE05_94,Y.M.2,2553,94040,CAp,CA_EC1
CAp.1_Y.M.2_CE05_95,Y.M.2,2643,33852,CAp,CA_EC1
CAp.1_Y.M.2_CE05_96,Y.M.2,2073,33843,CAp,CA_EC1
CAp.2_Y.M.2_CE05_1,Y.M.2,2474,43742,CAp,CA_EC2
CAp.2_Y.M.2_CE05_2,Y.M.2,2659,49464,CAp,CA_EC1
CAp.2_Y.M.2_CE05_4,Y.M.2,2550,35519,CAp,CA_EC2
CAp.2_Y.M.2_CE05_5,Y.M.2,1894,9072,CAp,CA_EC1
CAp.2_Y.M.2_CE05_6,Y.M.2,2261,22715,CAp,CA_EC1
CAp.2_Y.M.2_CE05_7,Y.M.2,2044,28063,CAp,CA_EC1
CAp.2_Y.M.2_CE05_8,Y.M.2,2204,13691,CAp,CA_EC2
CAp.2_Y.M.2_CE05_9,Y.M.2,2539,63977,CAp,CA_EC1
CAp.2_Y.M.2_CE05_10,Y.M.2,1788,11938,CAp,CA_EC1
CAp.2_Y.M.2_CE05_11,Y.M.2,1833,25593,CAp,CA_EC1
CAp.2_Y.M.2_CE05_12,Y.M.2,2503,23005,CAp,CA_EC2
CAp.2_Y.M.2_CE05_13,Y.M.2,2799,24569,CAp,CA_EC1
CAp.2_Y.M.2_CE05_14,Y.M.2,3161,65045,CAp,CA_EC1
CAp.2_Y.M.2_CE05_15,Y.M.2,2246,24704,CAp,CA_EC1
CAp.2_Y.M.2_CE05_16,Y.M.2,2299,42445,CAp,CA_EC2
CAp.2_Y.M.2_CE05_17,Y.M.2,2897,34702,CAp,LY_EC
CAp.2_Y.M.2_CE05_18,Y.M.2,3153,24647,CAp,ILC
CAp.2_Y.M.2_CE05_19,Y.M.2,4201,106876,CAp,CA_EC1
CAp.2_Y.M.2_CE05_20,Y.M.2,2098,11463,CAp,CA_EC2
CAp.2_Y.M.2_CE05_21,Y.M.2,2639,33035,CAp,CA_EC1
CAp.2_Y.M.2_CE05_22,Y.M.2,3204,41648,CAp,CA_EC2
CAp.2_Y.M.2_CE05_26,Y.M.2,3188,55550,CAp,CA_EC1
CAp.2_Y.M.2_CE05_27,Y.M.2,4603,85639,CAp,CA_EC2
CAp.2_Y.M.2_CE05_28,Y.M.2,3267,80279,CAp,CA_EC1
CAp.2_Y.M.2_CE05_29,Y.M.2,2362,16584,CAp,CA_SMC
CAp.2_Y.M.2_CE05_30,Y.M.2,4065,109968,CAp,AF
CAp.2_Y.M.2_CE05_31,Y.M.2,2603,17659,CAp,CA_EC1
CAp.2_Y.M.2_CE05_32,Y.M.2,3585,36681,CAp,CA_EC2
CAp.2_Y.M.2_CE05_33,Y.M.2,1897,6443,CAp,CA_EC1
CAp.2_Y.M.2_CE05_34,Y.M.2,1876,6552,CAp,CA_EC2
CAp.2_Y.M.2_CE05_35,Y.M.2,2455,13124,CAp,CA_EC1
CAp.2_Y.M.2_CE05_36,Y.M.2,2937,38694,CAp,CA_EC1
CAp.2_Y.M.2_CE05_37,Y.M.2,4789,103063,CAp,CA_EC1
CAp.2_Y.M.2_CE05_38,Y.M.2,3078,73332,CAp,CA_EC1
CAp.2_Y.M.2_CE05_39,Y.M.2,2216,18287,CAp,CA_EC1
CAp.2_Y.M.2_CE05_40,Y.M.2,3042,45938,CAp,CA_EC2
CAp.2_Y.M.2_CE05_41,Y.M.2,3017,69817,CAp,CA_EC1
CAp.2_Y.M.2_CE05_42,Y.M.2,2931,50612,CAp,CA_EC1
CAp.2_Y.M.2_CE05_43,Y.M.2,2640,11834,CAp,CA_EC1
CAp.2_Y.M.2_CE05_44,Y.M.2,2676,38477,CAp,CA_EC1
CAp.2_Y.M.2_CE05_45,Y.M.2,1141,3387,CAp,CA_EC1
CAp.2_Y.M.2_CE05_46,Y.M.2,1746,7322,CAp,CA_SMC
CAp.2_Y.M.2_CE05_47,Y.M.2,2091,20483,CAp,CA_EC1
CAp.2_Y.M.2_CE05_49,Y.M.2,2806,33675,CAp,CA_EC1
CAp.2_Y.M.2_CE05_50,Y.M.2,1177,3218,CAp,CA_EC1
CAp.2_Y.M.2_CE05_51,Y.M.2,3378,77102,CAp,CA_EC1
CAp.2_Y.M.2_CE05_52,Y.M.2,4517,139813,CAp,CA_EC2
CAp.2_Y.M.2_CE05_53,Y.M.2,1665,14695,CAp,CA_EC1
CAp.2_Y.M.2_CE05_54,Y.M.2,3274,44736,CAp,CA_EC2
CAp.2_Y.M.2_CE05_55,Y.M.2,1549,12230,CAp,CA_EC2
CAp.2_Y.M.2_CE05_57,Y.M.2,2735,37621,CAp,CA_EC1
CAp.2_Y.M.2_CE05_58,Y.M.2,2815,26319,CAp,CA_EC1
CAp.2_Y.M.2_CE05_59,Y.M.2,2968,25651,CAp,CA_EC2
CAp.2_Y.M.2_CE05_60,Y.M.2,3294,27623,CAp,CA_EC2
CAp.2_Y.M.2_CE05_61,Y.M.2,3022,35480,CAp,CA_EC1
CAp.2_Y.M.2_CE05_62,Y.M.2,3278,87245,CAp,CA_EC1
CAp.2_Y.M.2_CE05_63,Y.M.2,2373,32218,CAp,CA_EC1
CAp.2_Y.M.2_CE05_64,Y.M.2,3239,40697,CAp,CA_EC1
CAp.2_Y.M.2_CE05_65,Y.M.2,2879,17983,CAp,CA_EC1
CAp.2_Y.M.2_CE05_66,Y.M.2,3292,78829,CAp,CA_EC1
CAp.2_Y.M.2_CE05_67,Y.M.2,2692,66143,CAp,CA_EC1
CAp.2_Y.M.2_CE05_68,Y.M.2,3265,82014,CAp,CA_EC1
CAp.2_Y.M.2_CE05_69,Y.M.2,5320,110388,CAp,CA_EC2
CAp.2_Y.M.2_CE05_70,Y.M.2,1671,9374,CAp,CA_EC1
CAp.2_Y.M.2_CE05_71,Y.M.2,3130,91512,CAp,CA_EC1
CAp.2_Y.M.2_CE05_72,Y.M.2,1491,7144,CAp,CA_EC1
CAp.2_Y.M.2_CE05_73,Y.M.2,2034,10088,CAp,CA_EC1
CAp.2_Y.M.2_CE05_74,Y.M.2,2776,108346,CAp,CA_EC1
CAp.2_Y.M.2_CE05_75,Y.M.2,3204,34346,CAp,CA_EC1
CAp.2_Y.M.2_CE05_76,Y.M.2,2655,16077,CAp,CA_EC2
CAp.2_Y.M.2_CE05_77,Y.M.2,2994,102021,CAp,CA_EC2
CAp.2_Y.M.2_CE05_78,Y.M.2,1340,10683,CAp,CA_EC1
CAp.2_Y.M.2_CE05_79,Y.M.2,1346,4810,CAp,CA_EC1
CAp.2_Y.M.2_CE05_80,Y.M.2,3640,92073,CAp,CA_EC1
CAp.2_Y.M.2_CE05_82,Y.M.2,3434,44718,CAp,CA_EC1
CAp.2_Y.M.2_CE05_83,Y.M.2,2175,26734,CAp,CA_EC1
CAp.2_Y.M.2_CE05_84,Y.M.2,4142,74720,CAp,CA_EC2
CAp.2_Y.M.2_CE05_85,Y.M.2,1222,4568,CAp,CA_EC1
CAp.2_Y.M.2_CE05_86,Y.M.2,3370,127561,CAp,CA_EC1
CAp.2_Y.M.2_CE05_87,Y.M.2,3165,40416,CAp,CA_EC2
CAp.2_Y.M.2_CE05_88,Y.M.2,2717,16667,CAp,LY_EC
CAp.2_Y.M.2_CE05_89,Y.M.2,2236,50216,CAp,CA_EC1
CAp.2_Y.M.2_CE05_90,Y.M.2,2412,49532,CAp,CA_EC1
CAp.2_Y.M.2_CE05_91,Y.M.2,3375,60039,CAp,CA_EC1
CAp.2_Y.M.2_CE05_92,Y.M.2,3174,81531,CAp,CA_EC2
CAp.2_Y.M.2_CE05_93,Y.M.2,2421,24904,CAp,CA_EC1
CAp.2_Y.M.2_CE05_94,Y.M.2,2544,75317,CAp,CA_EC1
CAp.2_Y.M.2_CE05_95,Y.M.2,2935,30940,CAp,CA_EC1
CAp.2_Y.M.2_CE05_96,Y.M.2,3532,120555,CAp,CA_EC1
AAn.1_Y.M.4_CE06_2,Y.M.4,4150,82938,AAn,AF
AAn.1_Y.M.4_CE06_3,Y.M.4,3502,68609,AAn,AF
AAn.1_Y.M.4_CE06_4,Y.M.4,2655,48374,AAn,AF
AAn.1_Y.M.4_CE06_5,Y.M.4,2457,32031,AAn,AA_SMC
AAn.1_Y.M.4_CE06_6,Y.M.4,3923,94800,AAn,AA_SMC
AAn.1_Y.M.4_CE06_7,Y.M.4,2561,39346,AAn,AA_SMC
AAn.1_Y.M.4_CE06_8,Y.M.4,1882,14696,AAn,ILC
AAn.1_Y.M.4_CE06_9,Y.M.4,3720,149877,AAn,AA_SMC
AAn.1_Y.M.4_CE06_10,Y.M.4,3481,78619,AAn,AF
AAn.1_Y.M.4_CE06_11,Y.M.4,1555,18323,AAn,AF
AAn.1_Y.M.4_CE06_12,Y.M.4,4629,60155,AAn,AA_SMC
AAn.1_Y.M.4_CE06_13,Y.M.4,2857,13373,AAn,AA_SMC
AAn.1_Y.M.4_CE06_14,Y.M.4,2884,66810,AAn,AF
AAn.1_Y.M.4_CE06_16,Y.M.4,2185,38756,AAn,AF
AAn.1_Y.M.4_CE06_17,Y.M.4,3996,63898,AAn,AF
AAn.1_Y.M.4_CE06_18,Y.M.4,5190,73913,AAn,AA_SMC
AAn.1_Y.M.4_CE06_19,Y.M.4,4938,145625,AAn,AA_SMC
AAn.1_Y.M.4_CE06_20,Y.M.4,4350,92545,AAn,AF
AAn.1_Y.M.4_CE06_21,Y.M.4,5033,234927,AAn,AF
AAn.1_Y.M.4_CE06_23,Y.M.4,2591,9373,AAn,ILC
AAn.1_Y.M.4_CE06_24,Y.M.4,3876,51749,AAn,AF
AAn.1_Y.M.4_CE06_25,Y.M.4,2037,14754,AAn,AF
AAn.1_Y.M.4_CE06_28,Y.M.4,5397,105630,AAn,AF
AAn.1_Y.M.4_CE06_29,Y.M.4,4210,66398,AAn,AF
AAn.1_Y.M.4_CE06_30,Y.M.4,2747,77212,AAn,AF
AAn.1_Y.M.4_CE06_31,Y.M.4,2897,34693,AAn,AF
AAn.1_Y.M.4_CE06_32,Y.M.4,1620,8149,AAn,AF
AAn.1_Y.M.4_CE06_33,Y.M.4,3747,109141,AAn,AF
AAn.1_Y.M.4_CE06_34,Y.M.4,3389,33561,AAn,AF
AAn.1_Y.M.4_CE06_35,Y.M.4,4651,93711,AAn,AF
AAn.1_Y.M.4_CE06_36,Y.M.4,4577,128641,AAn,AF
AAn.1_Y.M.4_CE06_37,Y.M.4,2974,61100,AAn,AF
AAn.1_Y.M.4_CE06_38,Y.M.4,2478,46623,AAn,ILC
AAn.1_Y.M.4_CE06_39,Y.M.4,1885,18086,AAn,AF
AAn.1_Y.M.4_CE06_40,Y.M.4,3791,48616,AAn,AF
AAn.1_Y.M.4_CE06_43,Y.M.4,3651,17444,AAn,AA_SMC
AAn.1_Y.M.4_CE06_45,Y.M.4,2585,69735,AAn,AA_SMC
AAn.1_Y.M.4_CE06_46,Y.M.4,2745,27363,AAn,AF
AAn.1_Y.M.4_CE06_47,Y.M.4,1728,11926,AAn,AF
AAn.1_Y.M.4_CE06_48,Y.M.4,4920,164179,AAn,AF
AAn.1_Y.M.4_CE06_49,Y.M.4,3212,32533,AAn,AA_SMC
AAn.1_Y.M.4_CE06_50,Y.M.4,3970,169651,AAn,AF
AAn.1_Y.M.4_CE06_51,Y.M.4,3011,60467,AAn,AF
AAn.1_Y.M.4_CE06_52,Y.M.4,2368,44526,AAn,AF
AAn.1_Y.M.4_CE06_53,Y.M.4,1299,20368,AAn,AF
AAn.1_Y.M.4_CE06_54,Y.M.4,1969,17499,AAn,AF
AAn.1_Y.M.4_CE06_55,Y.M.4,2501,77573,AAn,AF
AAn.1_Y.M.4_CE06_56,Y.M.4,2241,32243,AAn,AA_SMC
AAn.1_Y.M.4_CE06_57,Y.M.4,3966,97413,AAn,AA_SMC
AAn.1_Y.M.4_CE06_58,Y.M.4,3855,113972,AAn,AF
AAn.1_Y.M.4_CE06_59,Y.M.4,1400,8478,AAn,AF
AAn.1_Y.M.4_CE06_60,Y.M.4,4693,87663,AAn,AA_SMC
AAn.1_Y.M.4_CE06_61,Y.M.4,5592,176104,AAn,AA_SMC
AAn.1_Y.M.4_CE06_62,Y.M.4,4727,146707,AAn,AA_SMC
AAn.1_Y.M.4_CE06_63,Y.M.4,4647,135216,AAn,AF
AAn.1_Y.M.4_CE06_64,Y.M.4,2254,23270,AAn,AF
AAn.1_Y.M.4_CE06_65,Y.M.4,1942,17732,AAn,AF
AAn.1_Y.M.4_CE06_66,Y.M.4,4943,213293,AAn,AA_SMC
AAn.1_Y.M.4_CE06_67,Y.M.4,3830,117353,AAn,AF
AAn.1_Y.M.4_CE06_68,Y.M.4,2493,59739,AAn,AF
AAn.1_Y.M.4_CE06_69,Y.M.4,1222,10106,AAn,AF
AAn.1_Y.M.4_CE06_70,Y.M.4,1617,12554,AAn,AF
AAn.1_Y.M.4_CE06_71,Y.M.4,2651,68122,AAn,AF
AAn.1_Y.M.4_CE06_72,Y.M.4,1016,11431,AAn,AF
AAn.1_Y.M.4_CE06_74,Y.M.4,5912,326301,AAn,AA_SMC
AAn.1_Y.M.4_CE06_75,Y.M.4,4113,58286,AAn,AA_SMC
AAn.1_Y.M.4_CE06_76,Y.M.4,2960,28344,AAn,AA_SMC
AAn.1_Y.M.4_CE06_77,Y.M.4,1382,21800,AAn,AF
AAn.1_Y.M.4_CE06_79,Y.M.4,3925,105964,AAn,AF
AAn.1_Y.M.4_CE06_80,Y.M.4,3354,64532,AAn,AF
